ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
584671,26-39,male,majority,0-9y,high school,working class,0.283360243,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
582062,65+,male,majority,10-19y,high school,upper class,0.614571937,1,before 2015,0,1,10238,14000,sedan,0,0,0,0
684476,26-39,male,minority,10-19y,none,working class,0.472304487,0,before 2015,0,0,10238,14000,sedan,1,0,0,0
562582,16-25,female,majority,0-9y,high school,poverty,0.415385543,0,before 2015,0,0,10238,13000,sedan,0,0,0,1
434349,26-39,male,majority,10-19y,high school,upper class,0.718439764,1,after 2015,0,0,10238,12000,sedan,2,0,1,0
749301,26-39,female,majority,10-19y,high school,middle class,0.551338719,1,after 2015,0,0,10238,13000,sedan,0,0,0,0
96383,65+,female,majority,30y+,university,upper class,,1,after 2015,0,1,32765,,sedan,3,0,1,0
57631,26-39,female,majority,10-19y,none,poverty,0.434221799,1,before 2015,0,0,10238,12000,sedan,0,0,2,0
454040,16-25,female,majority,0-9y,high school,poverty,0.456631987,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
565650,26-39,female,majority,10-19y,university,upper class,0.576977325,1,before 2015,0,0,32765,14000,sedan,2,0,1,0
938007,26-39,male,majority,10-19y,high school,working class,0.439611638,1,after 2015,0,1,10238,17000,sedan,0,1,0,0
341683,26-39,female,majority,10-19y,university,upper class,0.52887298,1,before 2015,0,1,10238,14000,sedan,0,0,0,0
567612,65+,male,majority,0-9y,none,working class,0.468755541,1,before 2015,1,1,32765,8000,sedan,0,0,0,0
619374,40-64,female,majority,10-19y,high school,upper class,0.667112798,1,after 2015,0,0,10238,10000,sedan,0,1,0,0
690336,16-25,female,minority,0-9y,none,poverty,0.467410046,0,before 2015,0,1,10238,14000,sedan,0,0,0,1
612763,40-64,male,majority,10-19y,high school,upper class,0.819627685,1,after 2015,1,1,32765,13000,sedan,5,0,1,1
418826,26-39,male,majority,10-19y,none,working class,0.374520464,1,before 2015,0,1,10238,14000,sedan,1,0,1,1
218247,65+,male,majority,30y+,high school,upper class,0.734091844,1,before 2015,1,1,10238,12000,sedan,4,1,3,0
258553,16-25,male,minority,0-9y,none,poverty,0.376096101,1,before 2015,0,1,10238,13000,sedan,0,0,0,1
166158,26-39,male,majority,10-19y,university,upper class,0.450825753,1,after 2015,0,1,92101,12000,sedan,1,0,0,0
677159,65+,female,majority,30y+,high school,upper class,0.639079043,1,before 2015,1,1,32765,13000,sedan,1,1,0,0
269039,26-39,male,majority,0-9y,university,working class,0.38813198,0,after 2015,0,1,32765,15000,sedan,0,0,0,1
535998,16-25,female,majority,0-9y,none,poverty,0.409103098,0,before 2015,0,0,10238,18000,sedan,0,0,0,1
85547,65+,female,majority,20-29y,high school,middle class,0.461447565,1,after 2015,1,1,10238,13000,sedan,2,0,2,0
188650,40-64,female,majority,20-29y,high school,middle class,0.57320184,0,before 2015,1,1,32765,,sedan,4,0,1,0
668634,16-25,female,majority,0-9y,none,poverty,0.362858055,1,before 2015,0,1,10238,,sedan,0,0,0,1
127523,26-39,male,majority,10-19y,high school,middle class,0.529958005,1,before 2015,0,0,10238,18000,sedan,0,1,1,1
23923,16-25,female,majority,0-9y,high school,middle class,0.550975404,1,before 2015,0,0,32765,13000,sedan,0,0,0,1
661421,16-25,female,majority,0-9y,high school,working class,0.506414608,0,before 2015,0,1,10238,10000,sedan,0,0,0,1
793749,26-39,male,majority,10-19y,university,working class,0.465045856,0,before 2015,1,0,32765,,sedan,4,2,1,0
329867,65+,female,majority,30y+,university,upper class,0.649307673,1,before 2015,1,1,92101,8000,sedan,2,0,4,0
825349,26-39,female,majority,10-19y,high school,working class,0.396318148,1,before 2015,0,1,32765,14000,sedan,2,0,0,0
523141,26-39,male,majority,10-19y,high school,upper class,0.657959817,1,after 2015,0,1,10238,11000,sedan,1,0,1,0
545575,16-25,female,majority,0-9y,high school,poverty,0.318731245,1,before 2015,1,0,10238,10000,sedan,0,0,0,0
492082,40-64,male,majority,20-29y,university,upper class,0.457278601,1,after 2015,1,1,10238,9000,sedan,5,2,2,0
970684,26-39,male,minority,10-19y,high school,upper class,0.478610066,1,before 2015,1,1,10238,13000,sedan,2,0,2,0
158967,26-39,female,majority,0-9y,none,poverty,0.377370645,0,before 2015,0,1,10238,,sedan,0,0,0,1
808611,40-64,male,majority,0-9y,university,upper class,0.711333877,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
457160,16-25,female,majority,0-9y,high school,working class,0.48425438,0,before 2015,0,0,10238,17000,sedan,0,0,0,1
205549,65+,male,majority,10-19y,high school,upper class,0.620280699,1,before 2015,1,1,10238,11000,sedan,2,0,1,0
172991,16-25,female,majority,0-9y,none,poverty,0.331407984,1,before 2015,0,0,32765,8000,sedan,0,0,0,1
584626,16-25,male,majority,0-9y,high school,middle class,0.319748554,1,before 2015,1,1,10238,9000,sedan,0,0,0,0
395702,65+,female,majority,30y+,high school,upper class,0.73985673,1,before 2015,0,1,92101,11000,sedan,1,0,3,0
717549,26-39,female,majority,10-19y,university,upper class,0.652948913,1,after 2015,1,1,32765,11000,sedan,1,0,2,0
959391,26-39,male,minority,10-19y,none,poverty,0.365131607,0,before 2015,0,0,10238,16000,sedan,0,0,1,1
312454,16-25,female,majority,0-9y,none,poverty,,0,before 2015,0,0,10238,,sedan,0,0,0,1
338513,40-64,female,majority,10-19y,high school,upper class,0.512715649,0,before 2015,0,1,32765,7000,sedan,3,0,0,0
273524,26-39,male,majority,10-19y,high school,working class,0.328632893,0,before 2015,0,1,10238,9000,sedan,0,1,5,0
130166,65+,female,majority,0-9y,high school,upper class,0.746655862,1,after 2015,0,0,10238,,sedan,0,0,0,0
308272,40-64,male,majority,0-9y,university,upper class,0.544495298,1,after 2015,1,1,10238,13000,sedan,0,0,0,1
771922,40-64,male,majority,10-19y,university,upper class,,1,before 2015,1,0,10238,12000,sedan,0,0,1,1
915758,26-39,male,majority,10-19y,high school,middle class,0.455209543,1,after 2015,0,1,10238,15000,sedan,1,0,2,0
726016,26-39,female,minority,0-9y,high school,middle class,0.437925067,1,after 2015,1,1,32765,10000,sedan,0,0,0,1
349674,26-39,female,majority,10-19y,university,upper class,0.693537002,1,before 2015,1,1,32765,7000,sports car,1,0,0,0
950320,16-25,male,majority,0-9y,none,working class,0.399753721,1,before 2015,0,0,10238,13000,sports car,0,0,0,0
73871,26-39,female,majority,10-19y,high school,middle class,0.428001633,1,before 2015,1,0,10238,12000,sedan,2,0,0,0
652421,40-64,male,majority,20-29y,high school,poverty,0.197852333,0,before 2015,0,1,10238,15000,sedan,0,0,2,0
79700,40-64,male,majority,0-9y,university,upper class,0.635859747,1,after 2015,0,1,10238,14000,sedan,0,0,0,1
419696,26-39,female,minority,10-19y,none,poverty,0.394410299,0,before 2015,1,1,92101,13000,sedan,1,0,1,0
673931,40-64,male,majority,20-29y,university,upper class,0.561307385,1,before 2015,1,1,10238,11000,sedan,2,0,3,0
305055,16-25,female,majority,0-9y,high school,middle class,0.530115693,1,before 2015,0,0,32765,12000,sedan,0,0,0,0
575571,16-25,female,majority,0-9y,high school,poverty,0.3231935,0,before 2015,0,0,10238,16000,sedan,0,0,0,1
732607,65+,female,majority,0-9y,high school,upper class,0.566490403,0,before 2015,1,1,10238,11000,sports car,0,0,0,1
959559,26-39,female,majority,0-9y,university,upper class,0.602838729,1,before 2015,1,0,32765,11000,sedan,0,0,0,1
213996,26-39,female,majority,10-19y,university,upper class,0.652814026,1,after 2015,1,1,10238,11000,sedan,1,0,1,0
800126,65+,male,majority,20-29y,university,upper class,0.582031929,1,before 2015,1,1,10238,10000,sedan,1,0,4,0
919735,40-64,female,majority,20-29y,high school,middle class,0.441621284,1,before 2015,1,1,10238,10000,sedan,2,0,1,0
230073,40-64,male,majority,0-9y,none,working class,0.48160901,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
322955,40-64,male,minority,20-29y,high school,upper class,0.687822709,1,after 2015,1,1,32765,,sedan,7,0,1,0
528346,65+,male,majority,20-29y,university,upper class,0.606721577,0,before 2015,1,1,10238,11000,sedan,6,0,1,0
605381,26-39,male,majority,10-19y,none,poverty,0.462608728,0,before 2015,0,1,10238,11000,sedan,1,1,2,1
312360,16-25,female,majority,0-9y,high school,working class,0.581943569,1,before 2015,1,1,10238,11000,sedan,0,0,0,1
887362,16-25,female,majority,0-9y,high school,poverty,0.344721471,1,before 2015,1,0,10238,13000,sedan,0,0,0,1
349447,65+,male,majority,30y+,university,upper class,0.49772412,1,after 2015,1,1,10238,9000,sedan,1,1,4,0
107189,26-39,male,majority,10-19y,high school,middle class,0.560565993,1,before 2015,0,0,10238,,sedan,0,0,6,1
904550,26-39,male,majority,10-19y,none,poverty,0.490551249,1,before 2015,1,0,92101,,sedan,0,1,1,1
312112,40-64,male,majority,20-29y,university,upper class,0.687021251,1,before 2015,0,1,92101,15000,sedan,2,0,1,0
505219,26-39,female,majority,10-19y,university,upper class,0.534237813,1,after 2015,1,1,10238,13000,sedan,1,0,0,0
262243,65+,female,majority,20-29y,university,upper class,0.767685518,1,before 2015,1,1,10238,11000,sedan,2,0,2,0
120748,40-64,female,majority,20-29y,high school,upper class,0.654942817,1,after 2015,1,0,10238,12000,sedan,0,0,1,0
328633,16-25,male,majority,0-9y,university,middle class,0.414807631,0,before 2015,0,0,10238,13000,sedan,0,0,0,1
370707,26-39,male,majority,10-19y,high school,upper class,0.623859584,1,before 2015,1,0,32765,9000,sedan,5,0,1,0
216071,40-64,male,minority,0-9y,university,middle class,0.468029291,1,before 2015,0,1,10238,12000,sedan,0,0,0,0
820590,26-39,female,majority,0-9y,university,middle class,0.507400841,1,before 2015,0,0,10238,18000,sedan,0,0,0,1
922572,26-39,male,majority,10-19y,university,working class,0.316471666,1,before 2015,0,0,10238,19000,sports car,1,0,0,0
805369,26-39,female,majority,10-19y,university,working class,0.488366203,1,before 2015,0,1,32765,11000,sedan,1,0,0,0
643137,26-39,male,majority,10-19y,high school,poverty,0.440664069,1,before 2015,1,1,32765,,sedan,6,1,1,0
772578,26-39,female,majority,10-19y,high school,middle class,0.526758972,1,before 2015,1,0,32765,10000,sedan,1,1,0,0
372985,16-25,female,majority,0-9y,university,working class,0.483497783,0,before 2015,0,1,10238,9000,sedan,0,0,0,1
703183,40-64,female,majority,20-29y,high school,upper class,0.652800634,1,after 2015,1,1,32765,,sedan,3,1,0,0
667912,65+,female,majority,0-9y,university,upper class,0.549995321,1,after 2015,1,1,10238,10000,sedan,0,0,0,0
187967,26-39,male,majority,10-19y,none,poverty,0.237256301,0,before 2015,1,1,32765,9000,sedan,3,0,1,1
404970,40-64,male,majority,10-19y,high school,upper class,0.674481747,1,after 2015,0,1,10238,11000,sedan,2,0,1,0
32633,26-39,male,majority,10-19y,none,middle class,0.424844073,0,after 2015,0,1,10238,13000,sedan,2,0,2,0
482472,26-39,female,majority,10-19y,university,middle class,0.492577022,1,after 2015,1,1,10238,13000,sedan,2,0,1,0
81772,26-39,female,majority,10-19y,university,poverty,0.486588309,0,before 2015,1,1,10238,14000,sedan,1,0,2,0
277057,26-39,female,majority,0-9y,none,poverty,0.443185424,1,before 2015,1,1,32765,8000,sedan,0,0,0,0
52814,16-25,female,minority,0-9y,none,poverty,,0,before 2015,0,0,10238,17000,sports car,0,0,0,1
486367,26-39,female,majority,10-19y,none,middle class,0.347140554,0,before 2015,0,1,10238,10000,sedan,0,0,1,0
954449,65+,female,majority,0-9y,university,upper class,0.491778327,1,before 2015,1,0,10238,11000,sedan,0,0,0,0
30163,26-39,male,majority,0-9y,none,poverty,0.486335655,0,before 2015,0,0,10238,,sedan,0,0,0,1
822325,26-39,female,minority,10-19y,none,working class,0.505401419,0,before 2015,0,1,10238,11000,sports car,1,0,1,0
814001,40-64,female,majority,20-29y,high school,upper class,0.824239231,1,before 2015,1,1,10238,11000,sedan,2,1,0,0
529429,40-64,female,majority,10-19y,high school,upper class,0.531358577,1,before 2015,1,1,10238,8000,sedan,3,0,4,0
9810,16-25,male,minority,0-9y,high school,working class,0.377714728,1,before 2015,0,0,10238,14000,sedan,0,0,0,1
115999,40-64,male,majority,10-19y,university,upper class,0.676440976,1,after 2015,1,0,10238,7000,sedan,1,0,2,0
701029,16-25,male,majority,0-9y,university,poverty,,1,after 2015,1,0,32765,,sedan,0,0,0,1
703280,40-64,female,majority,20-29y,university,upper class,,1,before 2015,1,0,10238,10000,sedan,1,0,1,0
831779,40-64,female,majority,10-19y,high school,upper class,0.455414959,1,before 2015,0,1,10238,15000,sedan,0,0,2,0
856331,40-64,female,majority,20-29y,high school,upper class,0.716748247,0,before 2015,0,1,32765,9000,sports car,6,0,1,0
965317,26-39,male,majority,0-9y,university,upper class,,0,after 2015,0,1,10238,11000,sedan,0,0,0,1
347835,40-64,female,majority,20-29y,none,upper class,0.635654978,0,after 2015,1,0,32765,8000,sedan,2,0,0,0
102613,26-39,female,majority,10-19y,high school,middle class,0.544975384,1,before 2015,1,0,10238,10000,sedan,1,0,0,0
511284,65+,female,majority,0-9y,university,upper class,0.619478374,0,before 2015,1,1,10238,9000,sedan,0,0,0,1
53818,40-64,male,majority,10-19y,none,upper class,,1,after 2015,1,0,32765,,sedan,5,0,1,0
191852,40-64,male,majority,20-29y,high school,working class,,0,before 2015,1,1,10238,9000,sedan,7,1,5,0
133386,26-39,female,majority,10-19y,university,middle class,0.59076528,1,after 2015,0,1,10238,,sedan,0,0,1,0
549759,65+,male,majority,0-9y,high school,working class,0.411697736,0,before 2015,0,0,10238,14000,sports car,0,0,0,1
535095,65+,male,majority,10-19y,university,upper class,,1,after 2015,1,1,10238,,sedan,3,0,0,0
815920,40-64,male,majority,0-9y,university,upper class,0.578592881,1,before 2015,0,1,32765,,sedan,0,0,0,1
506166,16-25,male,majority,0-9y,high school,upper class,0.654560135,1,before 2015,0,0,10238,13000,sedan,0,0,0,1
361771,26-39,male,majority,10-19y,high school,poverty,0.29061286,0,before 2015,0,1,10238,12000,sedan,2,0,1,0
569313,65+,female,majority,10-19y,high school,upper class,0.674965274,1,after 2015,1,1,10238,9000,sedan,0,0,3,0
877603,40-64,male,majority,20-29y,university,upper class,0.636545204,1,after 2015,0,1,10238,13000,sedan,2,0,2,0
346384,40-64,female,majority,20-29y,university,upper class,0.530762279,1,before 2015,1,1,32765,7000,sedan,4,2,1,0
868371,65+,male,majority,30y+,high school,upper class,0.582587119,1,after 2015,1,1,10238,11000,sedan,10,0,1,0
192740,40-64,female,majority,10-19y,high school,upper class,0.566852455,1,after 2015,1,1,32765,10000,sedan,1,0,0,0
124336,26-39,male,majority,0-9y,university,working class,0.475465525,0,before 2015,0,1,32765,8000,sedan,0,0,0,1
358754,16-25,female,majority,0-9y,none,poverty,0.43687826,0,before 2015,0,0,32765,8000,sedan,0,0,0,1
346737,16-25,female,majority,0-9y,university,working class,0.605370052,1,before 2015,1,0,10238,11000,sedan,0,0,0,1
957592,16-25,female,majority,0-9y,high school,poverty,0.344726021,0,before 2015,0,1,32765,10000,sedan,0,0,0,1
747424,40-64,female,majority,10-19y,university,upper class,0.611486384,1,before 2015,0,0,10238,19000,sedan,1,1,1,1
978142,26-39,female,majority,10-19y,high school,poverty,0.292752441,0,before 2015,1,1,32765,6000,sedan,3,0,0,0
398420,26-39,female,majority,10-19y,university,upper class,0.631071028,1,before 2015,0,1,10238,14000,sedan,0,0,2,0
393578,26-39,male,majority,10-19y,high school,middle class,0.474962879,1,after 2015,1,1,92101,13000,sedan,1,0,1,0
786452,65+,male,majority,20-29y,none,middle class,0.438680033,0,before 2015,0,0,10238,15000,sedan,1,1,1,0
438810,26-39,female,majority,10-19y,high school,upper class,0.691981898,1,before 2015,0,1,10238,10000,sedan,0,0,0,0
928634,40-64,male,majority,10-19y,university,upper class,0.525812289,1,before 2015,0,1,10238,15000,sedan,1,0,1,0
556694,40-64,female,majority,20-29y,none,poverty,0.24196781,1,before 2015,0,1,32765,13000,sedan,1,3,0,0
688910,40-64,female,majority,20-29y,high school,middle class,,1,after 2015,1,1,10238,,sedan,2,1,1,0
787019,16-25,female,majority,0-9y,high school,poverty,,1,before 2015,0,0,32765,15000,sedan,0,0,0,1
662324,40-64,female,majority,20-29y,university,upper class,0.610111449,0,after 2015,0,1,32765,9000,sedan,2,0,0,0
495404,26-39,male,majority,0-9y,university,upper class,0.49664146,1,after 2015,0,0,32765,14000,sedan,0,0,0,0
774482,26-39,male,majority,0-9y,university,working class,0.317774616,1,before 2015,1,1,10238,6000,sports car,0,0,0,1
213400,26-39,female,majority,10-19y,university,middle class,0.562542093,0,before 2015,1,0,10238,11000,sedan,0,0,0,0
948302,40-64,female,majority,0-9y,university,upper class,0.57536976,1,after 2015,1,1,32765,9000,sedan,0,0,0,0
574897,40-64,female,majority,20-29y,high school,upper class,0.626082484,0,after 2015,1,1,32765,4000,sedan,3,0,1,0
993501,26-39,male,majority,0-9y,high school,working class,,0,before 2015,1,1,32765,8000,sedan,0,0,0,0
860511,40-64,female,majority,20-29y,high school,upper class,0.579613605,1,before 2015,1,1,32765,8000,sedan,4,0,1,0
844035,26-39,female,minority,10-19y,none,poverty,0.498802007,1,before 2015,1,1,10238,12000,sedan,0,0,0,0
597762,26-39,male,majority,10-19y,university,middle class,0.49283175,1,before 2015,0,1,10238,10000,sedan,0,0,0,0
795820,16-25,male,majority,0-9y,high school,working class,0.348935869,1,after 2015,0,0,32765,9000,sedan,0,0,0,0
103535,26-39,female,majority,10-19y,high school,poverty,0.271595869,0,before 2015,0,0,10238,14000,sedan,1,0,0,1
592075,26-39,male,majority,0-9y,high school,middle class,0.447581724,0,before 2015,1,1,10238,10000,sedan,0,0,0,0
948376,26-39,male,majority,10-19y,university,upper class,0.717596304,0,before 2015,1,1,32765,6000,sedan,7,0,1,1
65029,65+,male,majority,30y+,university,upper class,0.527977508,1,after 2015,1,1,10238,12000,sedan,6,0,3,0
160733,40-64,female,majority,20-29y,high school,working class,0.564601601,0,before 2015,0,1,32765,13000,sedan,1,0,1,0
215190,40-64,female,majority,10-19y,high school,middle class,0.669457515,0,before 2015,0,1,10238,13000,sedan,2,0,0,1
251765,26-39,female,majority,10-19y,none,working class,0.566922448,1,before 2015,1,1,10238,16000,sedan,0,0,1,0
551093,16-25,female,majority,0-9y,university,working class,0.398141002,0,before 2015,0,0,32765,14000,sedan,0,0,0,1
611624,26-39,male,majority,0-9y,university,upper class,0.592074443,1,before 2015,1,1,92101,10000,sedan,0,0,0,1
438799,65+,female,majority,30y+,university,upper class,0.548671381,1,before 2015,1,1,10238,7000,sedan,7,0,2,0
950923,26-39,male,majority,10-19y,high school,middle class,0.466505146,1,before 2015,0,1,10238,8000,sedan,2,0,3,0
467378,40-64,male,majority,20-29y,university,middle class,0.700976866,1,before 2015,0,1,10238,11000,sedan,4,0,4,0
978770,40-64,female,majority,10-19y,university,upper class,0.720376062,1,after 2015,1,1,10238,10000,sedan,1,0,0,0
