ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,OVERDUE
5090098,M,Y,Y,0,256500,Working,Higher education,Single / not married,House / apartment,-9785,-1345,1,0,0,1,1,NO
5090099,M,Y,Y,1,225000,Working,Higher education,Separated,House / apartment,-16794,-3325,1,0,0,0,2,NO
5090102,M,Y,Y,0,179100,Commercial associate,Secondary / secondary special,Married,Office apartment,-16257,-856,1,0,0,0,2,NO
5090105,M,Y,Y,0,211500,Commercial associate,Secondary / secondary special,Married,House / apartment,-21484,-1709,1,0,0,0,2,NO
5090106,F,N,Y,0,166500,Commercial associate,Higher education,Married,House / apartment,-9663,-468,1,0,1,0,2,NO
5090107,F,N,Y,0,225000,Pensioner,Higher education,Married,House / apartment,-19526,365243,1,0,0,0,2,NO
5090108,F,N,Y,0,252000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20847,-1444,1,0,0,0,2,NO
5090109,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-18591,-10909,1,0,0,0,2,NO
5090110,M,N,Y,0,360000,Working,Secondary / secondary special,Married,House / apartment,-17160,-1625,1,0,1,1,2,NO
5090111,F,N,Y,0,90000,State servant,Secondary / secondary special,Married,House / apartment,-15957,-3604,1,0,1,0,2,NO
5090113,F,N,Y,0,247500,Pensioner,Secondary / secondary special,Married,House / apartment,-20234,365243,1,0,0,0,2,NO
5090115,F,N,N,1,135000,State servant,Secondary / secondary special,Single / not married,Office apartment,-12328,-4089,1,0,0,0,2,NO
5090118,M,N,Y,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14213,-587,1,0,0,1,2,NO
5090119,F,N,Y,0,177750,Pensioner,Higher education,Married,House / apartment,-22934,365243,1,0,0,0,2,NO
5090120,F,N,N,1,126000,State servant,Higher education,Single / not married,House / apartment,-15872,-9019,1,1,0,0,2,NO
5090121,F,N,Y,2,315000,State servant,Secondary / secondary special,Separated,Municipal apartment,-12134,-192,1,0,0,1,3,NO
5090122,M,Y,Y,0,135000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21920,365243,1,0,0,0,1,NO
5090124,F,N,Y,0,180000,Working,Higher education,Married,House / apartment,-15564,-1713,1,0,0,0,2,NO
5090125,F,N,Y,0,360000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19390,365243,1,0,1,0,2,NO
5090128,M,N,Y,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,-9343,-825,1,1,1,0,2,NO
5090129,M,N,Y,1,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11377,-1100,1,0,0,1,3,NO
5090130,F,N,N,0,67500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-18530,-134,1,0,0,0,2,NO
5090131,F,Y,Y,0,225000,Commercial associate,Higher education,Civil marriage,House / apartment,-10851,-164,1,1,1,0,2,NO
5090132,M,Y,Y,0,180000,Working,Higher education,Married,House / apartment,-20429,-348,1,0,0,0,2,NO
5090133,F,Y,Y,1,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-13690,-133,1,0,0,1,3,NO
5090134,F,Y,Y,0,256500,State servant,Higher education,Married,House / apartment,-14212,-3330,1,0,0,0,2,NO
5090136,F,N,Y,0,67500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13474,-3024,1,0,0,0,1,NO
5090137,F,N,Y,1,337500,Working,Secondary / secondary special,Married,House / apartment,-12790,-3329,1,0,0,1,3,NO
5090139,M,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-19226,-1288,1,0,0,1,2,NO
5090140,F,Y,N,0,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-18458,-2657,1,1,1,0,2,NO
5090141,F,N,N,0,135000,Working,Secondary / secondary special,Civil marriage,With parents,-9918,-1257,1,0,1,0,2,NO
5090142,M,N,N,0,99000,Working,Secondary / secondary special,Married,House / apartment,-10713,-1530,1,1,0,0,2,NO
5090144,F,N,N,0,103500,Working,Secondary / secondary special,Single / not married,Municipal apartment,-14921,-3844,1,1,1,0,1,NO
5090145,F,N,N,0,135000,State servant,Secondary / secondary special,Married,House / apartment,-19900,-3479,1,1,0,0,2,NO
5090146,F,N,N,1,162000,State servant,Higher education,Civil marriage,House / apartment,-10446,-1075,1,1,0,0,3,NO
5090147,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-14128,-374,1,0,0,1,2,NO
5090148,M,Y,Y,0,292500,Working,Secondary / secondary special,Married,House / apartment,-10737,-3296,1,0,0,0,2,NO
5090151,M,Y,Y,1,450000,Commercial associate,Higher education,Married,House / apartment,-14676,-948,1,0,1,1,3,NO
5090158,M,Y,Y,1,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14159,-2752,1,0,0,0,3,NO
5090160,M,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-10368,-1259,1,1,0,0,2,NO
5090162,F,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-12415,-3695,1,0,0,0,2,NO
5090163,F,N,N,0,135000,State servant,Secondary / secondary special,Married,House / apartment,-20875,-3785,1,0,0,0,2,NO
5090164,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18783,-375,1,0,0,0,2,NO
5090167,F,N,Y,1,225000,Working,Higher education,Single / not married,House / apartment,-10934,-464,1,0,0,0,2,NO
5090168,F,N,Y,0,148500,Pensioner,Secondary / secondary special,Married,House / apartment,-23595,365243,1,0,0,0,2,NO
5090169,F,Y,Y,0,211500,Working,Higher education,Married,House / apartment,-10537,-2746,1,0,0,0,2,NO
5090171,F,N,Y,0,315000,Pensioner,Secondary / secondary special,Married,House / apartment,-19465,365243,1,0,0,0,2,NO
5090172,F,N,Y,0,166500,Working,Secondary / secondary special,Married,House / apartment,-17422,-189,1,0,1,0,2,NO
5090173,F,N,Y,0,333000,Working,Secondary / secondary special,Civil marriage,House / apartment,-19476,-461,1,0,1,1,2,NO
5090177,F,Y,Y,2,72000,Working,Higher education,Married,House / apartment,-10297,-2043,1,0,0,1,4,NO
5090178,F,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-14602,-705,1,0,0,0,2,NO
5090179,M,Y,Y,0,378000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18570,-2805,1,0,1,0,1,NO
5090181,F,N,Y,0,360000,Working,Secondary / secondary special,Widow,House / apartment,-20452,-7310,1,0,1,0,1,NO
5090182,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-22006,365243,1,0,0,0,2,NO
5090183,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23646,365243,1,0,0,0,1,NO
5090184,M,Y,N,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-16832,365243,1,0,1,0,2,NO
5090185,F,Y,Y,0,225000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23013,365243,1,0,0,0,2,NO
5090186,M,Y,Y,0,450000,Pensioner,Higher education,Married,House / apartment,-23451,365243,1,0,0,0,2,NO
5090187,F,N,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,-19592,-1474,1,1,1,0,2,NO
5090188,F,N,N,1,157500,Working,Secondary / secondary special,Separated,House / apartment,-12356,-1351,1,0,0,0,2,NO
5090189,F,N,Y,0,193500,Working,Higher education,Married,House / apartment,-23700,-712,1,1,1,0,2,NO
5090190,F,Y,N,0,121500,State servant,Higher education,Married,House / apartment,-19912,-4973,1,0,1,0,2,NO
5090192,F,N,N,0,54000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21850,365243,1,0,1,0,1,NO
5090193,F,Y,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-14319,-774,1,1,0,0,2,NO
5090195,M,Y,N,0,90000,Working,Secondary / secondary special,Single / not married,With parents,-10198,-560,1,0,1,0,1,NO
5090196,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-21576,-954,1,1,1,0,2,NO
5090197,F,N,Y,0,112500,Working,Higher education,Married,House / apartment,-10664,-954,1,0,0,0,2,NO
5090199,M,Y,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-9810,-2993,1,1,0,0,2,NO
5090200,F,N,N,0,157500,State servant,Higher education,Married,House / apartment,-11588,-801,1,1,1,0,2,NO
5090201,F,N,N,0,56250,Pensioner,Secondary / secondary special,Married,Office apartment,-21882,365243,1,0,0,0,2,NO
5090203,M,N,Y,1,119250,Commercial associate,Secondary / secondary special,Married,House / apartment,-9373,-284,1,1,1,0,3,NO
5090205,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16671,-99,1,0,0,0,2,NO
5090206,F,N,Y,1,238500,Working,Secondary / secondary special,Married,House / apartment,-12320,-3720,1,0,0,0,3,NO
5090209,F,N,Y,0,247500,Commercial associate,Higher education,Single / not married,House / apartment,-14709,-1772,1,0,0,0,1,NO
5090210,F,N,Y,1,216000,Working,Secondary / secondary special,Married,House / apartment,-14498,-371,1,0,0,1,3,NO
5090213,F,Y,Y,1,225000,Working,Secondary / secondary special,Separated,House / apartment,-14597,-3869,1,0,1,1,2,NO
5090216,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-10712,-217,1,0,0,0,2,YES
5090217,F,Y,Y,0,810000,Commercial associate,Incomplete higher,Married,House / apartment,-15375,-6518,1,0,0,0,2,NO
5090220,F,N,N,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17732,-2378,1,0,0,0,2,NO
5090221,F,N,Y,0,247500,Working,Secondary / secondary special,Widow,House / apartment,-21820,-370,1,0,1,0,1,NO
5090222,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-19872,365243,1,0,0,0,2,NO
5090223,F,N,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-21131,-9379,1,0,1,0,2,NO
5090224,F,N,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-11409,-2439,1,1,0,0,2,NO
5090225,M,Y,N,0,135000,Working,Secondary / secondary special,Single / not married,Rented apartment,-10543,-802,1,1,1,0,1,NO
5090226,F,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-12269,-1199,1,0,1,0,3,NO
5090227,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,-10671,-1747,1,0,0,1,2,NO
5090229,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11072,-864,1,0,1,0,2,NO
5090230,M,N,N,0,315000,Pensioner,Higher education,Married,House / apartment,-15312,365243,1,0,0,0,2,NO
5090231,M,Y,N,0,225000,Working,Higher education,Married,House / apartment,-11920,-986,1,0,1,0,2,NO
5090232,F,N,Y,0,135000,Working,Secondary / secondary special,Widow,House / apartment,-21977,-9447,1,0,0,0,1,NO
5090234,F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17124,-3206,1,0,0,0,2,NO
5090235,F,N,Y,0,135000,Pensioner,Higher education,Married,House / apartment,-23364,365243,1,0,1,0,2,NO
5090236,M,Y,Y,2,292500,Commercial associate,Higher education,Married,House / apartment,-15363,-3327,1,0,0,0,4,NO
5090237,F,Y,Y,0,157500,Working,Higher education,Married,House / apartment,-22799,-5547,1,0,0,0,2,NO
5090238,F,N,Y,2,135000,Working,Higher education,Married,House / apartment,-14871,-344,1,1,1,1,4,NO
5090239,F,N,N,0,58500,Pensioner,Secondary / secondary special,Married,House / apartment,-22327,365243,1,0,0,0,2,NO
5090241,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22998,365243,1,0,1,0,2,NO
5090244,F,N,N,0,405000,Working,Secondary / secondary special,Single / not married,House / apartment,-19672,-3476,1,0,0,0,1,NO
5090245,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-13633,-5820,1,0,1,0,2,NO
5090247,F,Y,Y,1,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18785,-5088,1,0,0,0,3,NO
5090249,M,Y,Y,0,315000,Commercial associate,Higher education,Married,House / apartment,-14606,-3778,1,1,1,0,2,NO
5090253,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-12133,-3017,1,0,0,0,2,NO
5090254,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20107,-8040,1,1,0,0,2,NO
5090257,M,Y,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12084,-2774,1,0,1,0,2,NO
5090258,F,N,Y,0,45000,Working,Secondary / secondary special,Married,Rented apartment,-20028,-825,1,0,0,0,2,NO
5090260,F,Y,Y,1,630000,Working,Higher education,Married,House / apartment,-18909,-6549,1,0,1,1,3,NO
5090262,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-18241,-217,1,0,1,0,2,NO
5090263,F,N,Y,0,81000,Working,Secondary / secondary special,Civil marriage,House / apartment,-17896,-4996,1,0,1,1,2,NO
5090264,F,N,Y,0,117000,Working,Secondary / secondary special,Married,House / apartment,-15771,-8861,1,0,0,0,2,NO
5090265,F,Y,N,0,135000,Commercial associate,Higher education,Married,House / apartment,-19824,-12278,1,0,0,0,2,NO
5090266,F,N,Y,0,180000,Working,Higher education,Single / not married,House / apartment,-15494,-8838,1,0,0,0,1,NO
5090267,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-21976,365243,1,0,1,0,2,NO
5090269,M,N,N,0,247500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-12460,-1291,1,0,1,0,2,NO
5090270,M,Y,Y,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10634,-102,1,0,0,0,4,NO
5090271,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21188,365243,1,0,0,0,1,NO
5090273,M,Y,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15541,-3263,1,0,0,0,3,NO
5090275,F,Y,Y,1,292500,Working,Secondary / secondary special,Married,House / apartment,-12740,-3504,1,0,0,0,3,NO
5090276,F,N,N,1,81000,State servant,Higher education,Married,With parents,-11707,-2317,1,0,0,0,3,NO
5090277,M,N,Y,3,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-15099,365243,1,0,0,0,5,NO
5090278,F,N,Y,1,193500,State servant,Higher education,Civil marriage,House / apartment,-12875,-1009,1,0,0,1,3,NO
5090279,M,Y,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-16348,-4539,1,0,0,0,2,NO
5090286,M,N,N,1,292500,State servant,Secondary / secondary special,Married,Office apartment,-16101,-4935,1,0,0,0,3,NO
5090287,M,Y,N,2,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16479,-4082,1,0,0,0,4,NO
5090289,F,Y,Y,1,315000,Pensioner,Secondary / secondary special,Married,House / apartment,-20420,365243,1,0,1,0,3,NO
5090291,F,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14085,-1039,1,0,0,0,2,NO
5090292,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-15541,-886,1,1,0,0,2,NO
5090297,M,Y,Y,0,292500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19791,365243,1,0,0,0,1,NO
5090299,M,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15719,-491,1,0,0,1,2,NO
5090300,M,N,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10877,-766,1,0,0,1,2,NO
5090302,F,N,Y,0,405000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17427,-4874,1,0,0,1,2,NO
5090305,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-20788,365243,1,0,0,0,2,NO
5090308,F,N,Y,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,-17945,-1683,1,0,0,1,1,NO
5090309,F,Y,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-23395,-1288,1,0,1,0,2,NO
5090310,M,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-24580,365243,1,0,0,0,2,NO
5090311,F,Y,Y,0,162000,State servant,Secondary / secondary special,Married,House / apartment,-22098,-15227,1,0,0,0,2,NO
5090312,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-21884,365243,1,0,1,0,2,NO
5090313,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,-13983,-2841,1,1,0,0,2,NO
5090314,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22814,365243,1,0,1,0,1,NO
5090316,F,N,Y,0,427500,Working,Higher education,Married,House / apartment,-19889,-3600,1,1,0,0,2,NO
5090317,F,Y,N,0,675000,Working,Secondary / secondary special,Married,House / apartment,-16678,-7192,1,0,0,0,2,NO
5090318,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-23285,-5424,1,0,0,0,2,NO
5090319,F,Y,Y,0,450000,Pensioner,Academic degree,Civil marriage,House / apartment,-21588,365243,1,0,1,0,2,NO
5090320,F,N,Y,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,-11306,-1863,1,0,0,0,1,NO
5090321,F,N,Y,1,202500,Working,Secondary / secondary special,Separated,House / apartment,-19140,-887,1,0,0,0,2,NO
5090324,M,Y,Y,2,135000,Working,Higher education,Married,House / apartment,-13239,-5849,1,0,0,1,4,NO
5090325,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-21656,365243,1,0,0,0,2,NO
5090328,F,N,Y,0,135000,Working,Secondary / secondary special,Married,Municipal apartment,-16528,-2531,1,0,0,0,2,NO
5090331,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-23345,365243,1,0,1,0,2,NO
5090333,F,N,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21672,365243,1,0,0,0,2,NO
5090334,F,N,N,2,67500,State servant,Secondary / secondary special,Married,House / apartment,-10425,-1982,1,0,0,1,4,NO
5090335,F,Y,Y,0,144000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13095,-3716,1,1,1,0,2,NO
5090336,F,N,Y,0,76500,Pensioner,Higher education,Married,House / apartment,-23750,365243,1,0,0,0,2,NO
5090337,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16920,-1921,1,0,0,0,2,NO
5090338,M,Y,Y,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,-9952,-1801,1,0,0,1,2,NO
5090340,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-14196,-5247,1,0,0,0,2,NO
5090341,F,N,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,-17635,-5642,1,0,1,0,2,NO
